info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
1948,chr20,44932453,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,7,NCI-RID
1948,chr20,44932453,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,7,NCI-RID
1948,chr20,44932453,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,7,NCI-RID
1948,chr20,44932453,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,7,NCI-RID
1948,chr20,44932453,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,7,NCI-RID
1948,chr20,44932453,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,7,NCI-RID
2280,chr20,44932453,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1613,chr20,44932453,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
312,chr20,45943030,5p,,F,AB256288.1,17262715,17262715_Pt.2,,,,,,AB256288,"in vivo",1,1,NCI-RID
1271,chr20,47555239,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2297,chr20,47577991,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
825,chr20,49633653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
767,chr20,50906430,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
70,chr20,50921907,5p,,F,153,15163705,15163705_153,,,,,,,"in vivo",1,1,NCI-RID
2224,chr20,58326501,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1351,chr20,58327307,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1977,chr20,59170810,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1085,chr20,59203662,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1499,chr20,59247147,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1122,chr20,62733816,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1122,chr20,62733816,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
451,chr20,62855099,5p,,R,AB256427.1,17262715,17262715_Pt.3,,,,,,AB256427,"in vivo",1,1,NCI-RID
276,chr20,62878690,5p,,F,AB256252.1,17262715,17262715_Pt.2,,,,,,AB256252,"in vivo",1,1,NCI-RID
1862,chr20,62916168,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
238,chr20,63716567,5p,,R,AB256214.1,17262715,17262715_Pt.1,,,,,,AB256214,"in vivo",1,1,NCI-RID
247,chr20,63716567,5p,,R,AB256223.1,17262715,17262715_Pt.1,,,,,,AB256223,"in vivo",1,1,NCI-RID
387,chr20,64006713,5p,,R,AB256363.1,17262715,17262715_Pt.2,,,,,,AB256363,"in vivo",1,1,NCI-RID
1126,chr21,13267747,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
983,chr21,14527100,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
783,chr21,14657766,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1811,chr21,17802872,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2142,chr21,32751055,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2323,chr21,33235221,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
681,chr21,33546167,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1367,chr21,37248350,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1611,chr21,39187704,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1156,chr21,41023037,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
919,chr21,43876115,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,6,NCI-RID
919,chr21,43876115,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",2,6,NCI-RID
919,chr21,43876115,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",3,6,NCI-RID
919,chr21,43876115,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",4,6,NCI-RID
919,chr21,43876115,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",5,6,NCI-RID
919,chr21,43876115,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",6,6,NCI-RID
2036,chr21,44859182,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1319,chr21,44922551,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1969,chr21,46507143,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
765,chr21,46569303,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",8,9,NCI-RID
771,chr21,46570608,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",9,9,NCI-RID
2234,chr21,46570609,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2234,chr21,46570609,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
2154,chr21,46570610,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
320,chr22,17179822,5p,,F,AB256296.1,17262715,17262715_Pt.2,,,,,,AB256296,"in vivo",1,1,NCI-RID
419,chr22,19092814,5p,,F,AB256395.1,17262715,17262715_Pt.2,,,,,,AB256395,"in vivo",1,1,NCI-RID
1937,chr22,19815641,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
275,chr22,19857394,5p,,R,AB256251.1,17262715,17262715_Pt.2,,,,,,AB256251,"in vivo",1,1,NCI-RID
285,chr22,19857394,5p,,R,AB256261.1,17262715,17262715_Pt.2,,,,,,AB256261,"in vivo",1,1,NCI-RID
289,chr22,19857394,5p,,R,AB256265.1,17262715,17262715_Pt.2,,,,,,AB256265,"in vivo",1,1,NCI-RID
291,chr22,19857394,5p,,R,AB256267.1,17262715,17262715_Pt.2,,,,,,AB256267,"in vivo",1,1,NCI-RID
300,chr22,19857394,5p,,R,AB256276.1,17262715,17262715_Pt.2,,,,,,AB256276,"in vivo",1,1,NCI-RID
309,chr22,19857394,5p,,R,AB256285.1,17262715,17262715_Pt.2,,,,,,AB256285,"in vivo",1,1,NCI-RID
317,chr22,19857394,5p,,R,AB256293.1,17262715,17262715_Pt.2,,,,,,AB256293,"in vivo",1,1,NCI-RID
321,chr22,19857394,5p,,R,AB256297.1,17262715,17262715_Pt.2,,,,,,AB256297,"in vivo",1,1,NCI-RID
332,chr22,19857394,5p,,R,AB256308.1,17262715,17262715_Pt.2,,,,,,AB256308,"in vivo",1,1,NCI-RID
333,chr22,19857394,5p,,R,AB256309.1,17262715,17262715_Pt.2,,,,,,AB256309,"in vivo",1,1,NCI-RID
372,chr22,19857394,5p,,R,AB256348.1,17262715,17262715_Pt.2,,,,,,AB256348,"in vivo",1,1,NCI-RID
414,chr22,20523465,5p,,R,AB256390.1,17262715,17262715_Pt.2,,,,,,AB256390,"in vivo",1,1,NCI-RID
71,chr22,20930725,5p,,F,22,15163705,15163705_22,,,,,,,"in vivo",1,1,NCI-RID
1081,chr22,21601217,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
635,chr22,21601475,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
255,chr22,24311035,5p,,F,AB256231.1,17262715,17262715_Pt.1,,,,,,AB256231,"in vivo",1,1,NCI-RID
725,chr22,25100492,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1646,chr22,25666455,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2240,chr22,27950447,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
882,chr22,28424623,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1914,chr22,29516312,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1953,chr22,29911790,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
829,chr22,30118675,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",4,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",5,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",6,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",7,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",8,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",9,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",10,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",11,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",12,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",13,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",14,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",15,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",16,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",17,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",18,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",19,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",20,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",21,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",22,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",23,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",24,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",25,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",26,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",27,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",28,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",29,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",30,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",31,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",32,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",33,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",34,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",35,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",36,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",37,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",38,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",39,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",40,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",41,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",42,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",43,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",44,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",45,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",46,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",47,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",48,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",49,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",50,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",51,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",52,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",53,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",54,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",55,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",56,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",57,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",58,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",59,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",60,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",61,62,NCI-RID
816,chr22,30119419,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",62,62,NCI-RID
1021,chr22,30159490,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2163,chr22,30937624,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1647,chr22,31330908,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
434,chr22,31504912,5p,,R,AB256410.1,17262715,17262715_Pt.3,,,,,,AB256410,"in vivo",1,1,NCI-RID
587,chr22,31531187,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
587,chr22,31531187,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1044,chr22,31700155,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
921,chr22,31789432,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
412,chr22,36342411,5p,,F,AB256388.1,17262715,17262715_Pt.2,,,,,,AB256388,"in vivo",1,1,NCI-RID
1540,chr22,37146375,5p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
352,chr22,37151740,5p,,R,AB256328.1,17262715,17262715_Pt.2,,,,,,AB256328,"in vivo",1,1,NCI-RID
72,chr22,37195187,5p,,,153,15163705,15163705_153,,,,,,,"in vivo",1,1,NCI-RID
155,chr22,37615237,5p,,R,AB256130.1,17262715,17262715_Pt.1,,,,,,AB256130,"in vivo",1,1,NCI-RID
73,chr22,37862261,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
351,chr22,38490866,5p,,R,AB256327.1,17262715,17262715_Pt.2,,,,,,AB256327,"in vivo",1,1,NCI-RID
2149,chr22,38698494,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1062,chr22,39086723,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
649,chr22,39086724,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,5,NCI-RID
649,chr22,39086724,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,5,NCI-RID
649,chr22,39086724,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,5,NCI-RID
649,chr22,39086724,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,5,NCI-RID
649,chr22,39086724,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,5,NCI-RID
1769,chr22,39408103,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
706,chr22,40131769,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1424,chr22,40247285,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2100,chr22,40248779,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
766,chr22,40252757,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1099,chr22,40299985,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1099,chr22,40299985,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1231,chr22,40442741,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1923,chr22,40452609,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,4,NCI-RID
1923,chr22,40452609,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,4,NCI-RID
1923,chr22,40452609,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,4,NCI-RID
1923,chr22,40452609,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,4,NCI-RID
2077,chr22,40466941,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
2077,chr22,40466941,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
2077,chr22,40466941,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
1316,chr22,40557665,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1311,chr22,40869933,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
968,chr22,41441099,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
120,chr22,42231205,5p,,F,AB256094.1,17262715,17262715_Pt.1,,,,,,AB256094,"in vivo",1,1,NCI-RID
909,chr22,42977015,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
138,chr22,43985485,5p,,F,AB256112.1,17262715,17262715_Pt.1,,,,,,AB256112,"in vivo",1,1,NCI-RID
1534,chr22,45185653,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2002,chr22,45352334,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,5,NCI-RID
2002,chr22,45352334,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",2,5,NCI-RID
2002,chr22,45352334,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",3,5,NCI-RID
2002,chr22,45352334,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",4,5,NCI-RID
2002,chr22,45352334,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",5,5,NCI-RID
517,chr22,45689159,5p,,R,AB256493.1,17262715,17262715_Pt.3,,,,,,AB256493,"in vivo",1,1,NCI-RID
2252,chr22,49812296,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1166,chr22,49904995,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1166,chr22,49904995,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
866,chr22,49904998,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1748,chr22,49913141,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2210,chr22,50376338,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
826,chr22,50376581,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1524,chr22,50390552,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2308,chr22,50540820,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
74,chr22,50541464,5p,,,22,15163705,15163705_22,,,,,,,"in vivo",1,1,NCI-RID
228,chr22,50550192,5p,,F,AB256204.1,17262715,17262715_Pt.1,,,,,,AB256204,"in vivo",1,1,NCI-RID
1952,chr22,50623893,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
898,chr3,5158695,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2172,chr3,5199006,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1583,chr3,11808838,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1633,chr3,14995096,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1633,chr3,14995096,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
611,chr3,15252938,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1775,chr3,15678334,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
