info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
404,chr2,86713790,5p,,R,AB256380.1,17262715,17262715_Pt.2,,,,,,AB256380,"in vivo",1,1,NCI-RID
1529,chr2,87241303,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
270,chr2,96617145,5p,,F,AB256246.1,17262715,17262715_Pt.1,,,,,,AB256246,"in vivo",1,1,NCI-RID
1241,chr2,99271854,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1874,chr2,102907183,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1629,chr2,106799055,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
728,chr2,106799061,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2011,chr2,113409191,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
406,chr2,113436541,5p,,R,AB256382.1,17262715,17262715_Pt.2,,,,,,AB256382,"in vivo",1,1,NCI-RID
466,chr2,120475208,5p,,R,AB256442.1,17262715,17262715_Pt.3,,,,,,AB256442,"in vivo",1,1,NCI-RID
1579,chr2,120637711,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
530,chr2,124162125,5p,,F,AB256506.1,17262715,17262715_Pt.4,,,,,,AB256506,"in vivo",1,1,NCI-RID
1473,chr2,128253766,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
683,chr2,128279835,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,2,NCI-RID
683,chr2,128279835,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,2,NCI-RID
557,chr2,128602016,5p,,F,AL-6_AY253272.1,12843741,"12843741_Case #1",,AL-6,spleen,,"angioimmunoblastic lymphadenopathy (AILD)",,"in vivo",1,1,NCI-RID
96,chr2,133019626,5p,,F,AB256070.1,17262715,17262715_Pt.1,,,,,,AB256070,"in vivo",1,1,NCI-RID
1474,chr2,135046038,5p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1720,chr2,136725001,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1591,chr2,147263127,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2301,chr2,149538493,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1460,chr2,158529916,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
645,chr2,159370502,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1301,chr2,159370502,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,4,NCI-RID
1301,chr2,159370502,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",2,4,NCI-RID
1301,chr2,159370502,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",3,4,NCI-RID
1301,chr2,159370502,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",4,4,NCI-RID
1798,chr2,159370502,3p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
2170,chr2,161334915,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1782,chr2,161334916,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
325,chr2,161400347,5p,,F,AB256301.1,17262715,17262715_Pt.2,,,,,,AB256301,"in vivo",1,1,NCI-RID
1199,chr2,162044337,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1462,chr2,169947170,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
346,chr2,171811129,5p,,R,AB256322.1,17262715,17262715_Pt.2,,,,,,AB256322,"in vivo",1,1,NCI-RID
847,chr2,172078547,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1285,chr2,174788356,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2167,chr2,174805952,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1674,chr2,176847038,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2305,chr2,182050613,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
580,chr2,192508578,3p,,F,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1950,chr2,192549899,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1326,chr2,197006620,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
754,chr2,198084496,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1655,chr2,204313032,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
1655,chr2,204313032,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
1728,chr2,204531102,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1864,chr2,205919643,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1300,chr2,208435692,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2286,chr2,208441534,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1312,chr2,208589605,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2279,chr2,210522756,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1733,chr2,213978505,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1830,chr2,213988490,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1871,chr2,219101540,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
667,chr2,219552263,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1309,chr2,220044214,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
392,chr2,225768976,5p,,F,AB256368.1,17262715,17262715_Pt.2,,,,,,AB256368,"in vivo",1,1,NCI-RID
303,chr2,232376790,5p,,R,AB256279.1,17262715,17262715_Pt.2,,,,,,AB256279,"in vivo",1,1,NCI-RID
553,chr2,233034854,5p,,R,AL-2_AY255011.1,12843741,"12843741_Case #1",,AL-2,"lymph node",,"angioimmunoblastic lymphadenopathy (AILD)",,"in vivo",1,1,NCI-RID
1025,chr2,234923784,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
87,chr2,235359897,5p,,R,AB256060.1,17262715,17262715_Pt.1,,,,,,AB256060,"in vivo",1,1,NCI-RID
12,chr2,241651834,5p,,,153,15163705,15163705_153,,,,,,,"in vivo",1,1,NCI-RID
925,chr2,242265348,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1293,chr2,242265354,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1577,chr2,242277650,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
854,chr2,242315100,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
475,chr2,242344486,5p,,R,AB256451.1,17262715,17262715_Pt.3,,,,,,AB256451,"in vivo",1,1,NCI-RID
1456,chr2,242652039,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
626,chr20,3961150,3p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1092,chr20,4029966,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2331,chr20,5562183,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1264,chr20,5563263,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
734,chr20,21345760,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
248,chr20,24299214,5p,,R,AB256224.1,17262715,17262715_Pt.1,,,,,,AB256224,"in vivo",1,1,NCI-RID
1926,chr20,30180315,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
433,chr20,30892833,5p,,F,AB256409.1,17262715,17262715_Pt.3,,,,,,AB256409,"in vivo",1,1,NCI-RID
1917,chr20,30991170,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1237,chr20,31424524,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
989,chr20,32942299,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
78,chr20,33058716,5p,,F,AB256051.1,17262715,17262715_Pt.1,,,,,,AB256051,"in vivo",1,1,NCI-RID
906,chr20,34234466,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
429,chr20,34250189,5p,,R,AB256405.1,17262715,17262715_Pt.3,,,,,,AB256405,"in vivo",1,1,NCI-RID
1196,chr20,34295826,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
491,chr20,34297712,5p,,R,AB256467.1,17262715,17262715_Pt.3,,,,,,AB256467,"in vivo",1,1,NCI-RID
1245,chr20,35509364,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
395,chr20,35710474,5p,,F,AB256371.1,17262715,17262715_Pt.2,,,,,,AB256371,"in vivo",1,1,NCI-RID
2290,chr20,37165441,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2159,chr20,37167980,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2159,chr20,37167980,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
398,chr20,39663515,5p,,F,AB256374.1,17262715,17262715_Pt.2,,,,,,AB256374,"in vivo",1,1,NCI-RID
422,chr20,39663515,5p,,F,AB256398.1,17262715,17262715_Pt.2,,,,,,AB256398,"in vivo",1,1,NCI-RID
2126,chr20,39704651,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1701,chr20,39704657,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
538,chr20,39737739,5p,,F,AD-2_AY255020.1,12843741,"12843741_Case #4",,AD-2,"frontal cortex",,"AIDS dementia",,"in vivo",1,1,NCI-RID
1805,chr20,39891370,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1613,chr20,43561094,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,7,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,7,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,7,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,7,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,7,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,7,NCI-RID
1948,chr20,43561094,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,7,NCI-RID
2280,chr20,43561094,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
312,chr20,44571669,5p,,F,AB256288.1,17262715,17262715_Pt.2,,,,,,AB256288,"in vivo",1,1,NCI-RID
1271,chr20,46183983,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2297,chr20,46206735,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
825,chr20,48250190,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
767,chr20,49522967,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
70,chr20,49538444,5p,,F,153,15163705,15163705_153,,,,,,,"in vivo",1,1,NCI-RID
2224,chr20,56901557,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1351,chr20,56902363,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1977,chr20,57745865,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1085,chr20,57778717,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1499,chr20,57822202,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1122,chr20,61365168,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1122,chr20,61365168,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
451,chr20,61486451,5p,,R,AB256427.1,17262715,17262715_Pt.3,,,,,,AB256427,"in vivo",1,1,NCI-RID
276,chr20,61510042,5p,,F,AB256252.1,17262715,17262715_Pt.2,,,,,,AB256252,"in vivo",1,1,NCI-RID
1862,chr20,61547520,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
238,chr20,62347919,5p,,R,AB256214.1,17262715,17262715_Pt.1,,,,,,AB256214,"in vivo",1,1,NCI-RID
247,chr20,62347919,5p,,R,AB256223.1,17262715,17262715_Pt.1,,,,,,AB256223,"in vivo",1,1,NCI-RID
387,chr20,62638066,5p,,R,AB256363.1,17262715,17262715_Pt.2,,,,,,AB256363,"in vivo",1,1,NCI-RID
1126,chr21,14640068,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
983,chr21,15899421,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
783,chr21,16030087,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1811,chr21,19175189,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2142,chr21,34123366,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2323,chr21,34607526,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
681,chr21,34918473,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1367,chr21,38620651,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1611,chr21,40559630,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1156,chr21,42394963,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
919,chr21,45295996,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,6,NCI-RID
919,chr21,45295996,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",2,6,NCI-RID
919,chr21,45295996,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",3,6,NCI-RID
919,chr21,45295996,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",4,6,NCI-RID
919,chr21,45295996,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",5,6,NCI-RID
919,chr21,45295996,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",6,6,NCI-RID
2036,chr21,46279097,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1319,chr21,46342466,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1969,chr21,47927056,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1925,chr21,47927062,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
765,chr21,47989216,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",8,9,NCI-RID
771,chr21,47990521,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",9,9,NCI-RID
2234,chr21,47990522,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2234,chr21,47990522,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
2154,chr21,47990523,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1532,chr21,47990527,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,6,NCI-RID
1532,chr21,47990527,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,6,NCI-RID
1532,chr21,47990527,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,6,NCI-RID
1532,chr21,47990527,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,6,NCI-RID
1532,chr21,47990527,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,6,NCI-RID
1532,chr21,47990527,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,6,NCI-RID
320,chr22,17660712,5p,,F,AB256296.1,17262715,17262715_Pt.2,,,,,,AB256296,"in vivo",1,1,NCI-RID
419,chr22,19080327,5p,,F,AB256395.1,17262715,17262715_Pt.2,,,,,,AB256395,"in vivo",1,1,NCI-RID
1937,chr22,19803164,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
275,chr22,19844917,5p,,R,AB256251.1,17262715,17262715_Pt.2,,,,,,AB256251,"in vivo",1,1,NCI-RID
285,chr22,19844917,5p,,R,AB256261.1,17262715,17262715_Pt.2,,,,,,AB256261,"in vivo",1,1,NCI-RID
289,chr22,19844917,5p,,R,AB256265.1,17262715,17262715_Pt.2,,,,,,AB256265,"in vivo",1,1,NCI-RID
291,chr22,19844917,5p,,R,AB256267.1,17262715,17262715_Pt.2,,,,,,AB256267,"in vivo",1,1,NCI-RID
300,chr22,19844917,5p,,R,AB256276.1,17262715,17262715_Pt.2,,,,,,AB256276,"in vivo",1,1,NCI-RID
309,chr22,19844917,5p,,R,AB256285.1,17262715,17262715_Pt.2,,,,,,AB256285,"in vivo",1,1,NCI-RID
317,chr22,19844917,5p,,R,AB256293.1,17262715,17262715_Pt.2,,,,,,AB256293,"in vivo",1,1,NCI-RID
321,chr22,19844917,5p,,R,AB256297.1,17262715,17262715_Pt.2,,,,,,AB256297,"in vivo",1,1,NCI-RID
332,chr22,19844917,5p,,R,AB256308.1,17262715,17262715_Pt.2,,,,,,AB256308,"in vivo",1,1,NCI-RID
333,chr22,19844917,5p,,R,AB256309.1,17262715,17262715_Pt.2,,,,,,AB256309,"in vivo",1,1,NCI-RID
372,chr22,19844917,5p,,R,AB256348.1,17262715,17262715_Pt.2,,,,,,AB256348,"in vivo",1,1,NCI-RID
414,chr22,20877752,5p,,R,AB256390.1,17262715,17262715_Pt.2,,,,,,AB256390,"in vivo",1,1,NCI-RID
71,chr22,21285013,5p,,F,22,15163705,15163705_22,,,,,,,"in vivo",1,1,NCI-RID
1081,chr22,21955506,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
635,chr22,21955764,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
255,chr22,24707003,5p,,F,AB256231.1,17262715,17262715_Pt.1,,,,,,AB256231,"in vivo",1,1,NCI-RID
725,chr22,25496459,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1646,chr22,26062422,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2240,chr22,28346435,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
882,chr22,28820611,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1891,chr22,28820617,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1914,chr22,29912301,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1953,chr22,30307779,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
829,chr22,30514664,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",4,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",5,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",6,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",7,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",8,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",9,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",10,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",11,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",12,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",13,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",14,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",15,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",16,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",17,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",18,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",19,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",20,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",21,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",22,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",23,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",24,62,NCI-RID
816,chr22,30515408,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",25,62,NCI-RID
